id,name,brewery_id,style,availability,abv
227578,Guero Blonde Ale,25628,American Blonde Ale,Rotating,5.0
12415,Shiner Light,143,American Light Lager,Year-round,4.0
324939,Donut Dunker,48342,English Sweet / Milk Stout,Rotating,5.5
84465,Wit Da Eff,28255,Belgian Witbier,Rotating,5.9
328958,UB Amber,51933,American Amber / Red Ale,Year-round,5.8
184051,GPA (German Pale Ale),41762,German Altbier,Year-round,5.2
228699,DL Double IPA,37532,American Imperial IPA,Rotating,8.2
318307,Stealth Licker,51327,American IPA,Year-round,6.0
65996,South Texas Lager,23672,European Export / Dortmunder,Year-round,5.2
160482,Mielito,18823,American Blonde Ale,Rotating,7.8
78928,Skylight Dunkelweizen,27400,German Dunkelweizen,Year-round,5.4
324526,Pale Lager - Azacca,45647,American Lager,Limited (brewed once),5.4
244647,Honey Blonde,38736,American Blonde Ale,Year-round,5.2
328943,Snappy Nights,37532,American Imperial Stout,Rotating,10.0
346524,Raspberry Love,45861,German Hefeweizen,Spring,5.1
187249,Freaky Deaky,42042,Belgian Tripel,Year-round,10.0
171903,Suburban Funk Cherry Sour,24326,American Wild Ale,Rotating,6.87
184469,Chipped Tooth,39611,American IPA,Year-round,7.1
301745,Looking Good Barry,35547,American Imperial IPA,Rotating,8.9
371256,I Know It's Over,43007,New England IPA,Rotating,9.2
222862,Yessir!,30949,American Pale Ale (APA),Rotating,5.2
316600,Haze Maker,43007,American IPA,Rotating,7.5
332200,SkeeterHawk,52084,American IPA,Year-round,4.5
216470,Oompah Alt,35314,German Altbier,Rotating,5.2
269017,Cattle Baron,25667,American Barleywine,Rotating,9.4
227574,Papi's Hoppy Wheat,25628,American Pale Wheat Ale,Rotating,5.1
121676,Froctum Bonum,34765,Belgian Saison,Year-round,7.2
208675,Given To Rye,39446,Rye Beer,Rotating,4.9
354576,Blueberry Pie Super Smarty,51758,Berliner Weisse,Limited (brewed once),6.5
192116,USS Fort Worth,9969,American Pale Ale (APA),Year-round,4.5
213184,All Saint's Stout,25622,American Stout,Rotating,8.6
353294,Coffee Milk Stout,52549,English Sweet / Milk Stout,Year-round,6.0
261339,For Ella,40064,American Imperial IPA,Rotating,8.9
336945,Black Lodge,43107,American Black Ale,Rotating,5.5
307327,No Whalez Here,24018,Belgian Witbier,Rotating,6.8
268653,Sunset In Nirvana,34963,American Wild Ale,Rotating,8.5
198192,Electric Jellyfish,43007,American IPA,Year-round,6.5
184673,Rye IPA,39446,Rye Beer,Year-round,7.6
345527,Munich Style Helles,52779,German Helles,Year-round,4.5
267243,Texas Honey IPA,27696,American IPA,Rotating,7.4
136986,Long Hop Summer,35016,American IPA,Summer,4.7
265722,Pineapple Express,31066,American IPA,Rotating,5.9
254472,Chi-hua-Hefe,43098,German Hefeweizen,Rotating,5.4
371935,Fire Ant Gold,43738,German Helles,Year-round,5.45
329627,Coffee Creek,44928,American Adjunct Lager,Rotating,5.6
177162,Cream Ale,39541,American Cream Ale,Year-round,6.0
114159,Gateway XPA,31272,American Pale Ale (APA),Rotating,5.0
306170,Bourbon Barrel Hellfighter (w/ Espresso),26762,American Imperial Porter,Limited (brewed once),11.5
281102,Porter,49120,American Porter,Year-round,6.6
151928,Figgie Smalls,32581,American Wild Ale,Rotating,3.8
353515,Junior's Juice Box,34333,American IPA,Rotating,7.5
250102,Floatzilla,31066,American Pale Ale (APA),Rotating,6.3
128259,The Scotsman,35687,Scottish Ale,Rotating,4.5
244701,Maggie T's ESB,27042,English Extra Special / Strong Bitter (ESB),Rotating,5.7
82679,Screw Loose Blonde,28181,American Blonde Ale,Year-round,5.0
297679,Shake N' Bake,48017,American Imperial IPA,Rotating,8.3
50902,Uncle Billy's Belgo A-Go-Go,16088,Belgian IPA,Summer,6.0
310869,Hammer of the Gods BBA 2017,39446,American Porter,Limited (brewed once),13.2
363909,Whole Sixa,37532,American IPA,Rotating,7.0
263907,Guard My Beer,4858,American IPA,Rotating,6.8
218113,Pants Party,39548,American Pale Wheat Ale,Rotating,5.3
149675,Knecht Ruprecht II,30380,American Porter,Winter,6.7
168064,Red Irish Ale,39399,Irish Red Ale,Rotating,5.5
106821,Lakefire Rye Pale Ale,33438,Rye Beer,Year-round,5.2
357875,Spectankular,45647,New England IPA,Rotating,6.6
332653,Smoothie Tart: Apricot and Raspberry,35547,American Wild Ale,Limited (brewed once),6.1
91389,Alternate Universe,28784,German Altbier,Year-round,4.7
356043,Frog IPA: Chinook,39446,American IPA,Rotating,7.4
302090,Masinghorn,50448,American IPA,Year-round,6.8
342889,Pale Lager - Mosaic,45647,American Lager,Limited (brewed once),5.4
372600,Imperial Sixth Floor,51047,American Imperial Porter,Fall,11.5
360540,Barrel Aged Sidewinder Saison,37552,Belgian Saison,Limited (brewed once),5.7
367294,19th Street Marzen Festbier,39611,German Märzen / Oktoberfest,Fall,5.6
108490,Ambrée,24018,American Wild Ale,Rotating,6.4
345323,Watermelon Crawl Gose,39548,Leipzig Gose,Spring,5.5
370528,Good And Tasty,44383,American Brut IPA,Limited (brewed once),6.5
261757,Spruce Juice,40217,American IPA,Rotating,6.8
150683,Spruce Bringsteen,31066,German Bock,Winter,8.0
53336,Oktoberfest,2599,German Märzen / Oktoberfest,Fall,6.0
272728,Golden Buckle,46198,American Cream Ale,Rotating,4.2
281075,Chunky Pug,27042,American Stout,Rotating,6.0
122646,Erde Weiss,34963,German Dunkelweizen,Year-round,4.5
178885,Cyclical Saison (El Dorado),39455,Belgian Saison,Rotating,6.5
74281,Rebellious Dockhand,24381,American Stout,Rotating,5.4
368277,Saison,51972,Belgian Saison,Limited (brewed once),8.2
176251,Big Shell Coconut Porter,40236,English Porter,Rotating,5.6
96345,Fallen Cask,31066,American IPA,Year-round,8.0
7588,Sisyphus,458,American Barleywine,Winter,11.5
798,St. Ides High Gravity Malt Liquor,289,American Malt Liquor,Year-round,8.2
180852,Velvet Revolution,32581,Bohemian Pilsener,Rotating,5.0
144477,Mustache Rye'd,37507,American Porter,Year-round,5.7
356446,Running Powerslam,10284,American Imperial IPA,Rotating,8.7
184471,White Linen,39611,American IPA,Summer,7.0
329603,Sabbatical,44928,English Oatmeal Stout,Rotating,4.7
123419,Luchesa Lager,35016,German Kellerbier / Zwickelbier,Year-round,4.8
133013,Hopothesis 2x,18823,American Imperial IPA,Rotating,8.2
338649,O.F.Y.! DIPA,31066,American Imperial IPA,Rotating,10.0
336148,(512) Brett Stingo,17863,American Brett,Limited (brewed once),7.0
345523,Pizza Boi IPA,25628,American IPA,Year-round,7.2
212570,Two Tickets,2642,Scotch Ale / Wee Heavy,Winter,8.0
310688,Coco Añejo,47543,English Sweet / Milk Stout,Limited (brewed once),8.9
209827,Stout Stat,43739,American Stout,Rotating,5.5
99617,Rye Saison,31228,Belgian Saison,Year-round,6.0
196557,West Coast Is The Best Coast,38264,American Imperial IPA,Rotating,8.3
340799,Destination,52538,American IPA,Year-round,6.5
48393,Burnout Stout,16088,Irish Dry Stout,Rotating,4.6
259983,Night Before Chrimmus,44383,American Porter,Winter,4.7
329590,The Morrigan,31272,American Barleywine,Limited (brewed once),12.2
200201,Chuco Cabra Black IPA,43098,American IPA,Rotating,7.2
337496,Minor Threat,45648,American IPA,Rotating,6.9
197620,Barrel Reserved Sleepy Hollow,32171,Pumpkin Beer,Rotating,10.0
48032,Holiday Ale,2642,English Strong Ale,Winter,9.0
349483,Majestic AF,45648,American IPA,Limited (brewed once),6.9
74705,Able,24381,American Wild Ale,Rotating,4.9
338475,S.M.A.S.H. Mosaic,49345,American Pale Ale (APA),Limited (brewed once),5.5
204930,Brown Ale,37532,American Brown Ale,Rotating,5.2
69447,Peacemaker Extra Pale Ale,25667,American Blonde Ale,Year-round,5.1
177002,Mission Control,28784,American Porter,Rotating,4.6
335009,Cellarman's Reserve IPA - Magnum,31272,American IPA,Rotating,7.0
331119,What's A Plumbus,47266,Leipzig Gose,Limited (brewed once),4.0
99928,Rye't On,28520,Rye Beer,Rotating,6.0
313893,White Lodge,43107,American IPA,Rotating,5.5
327556,Dark Star,51606,American Black Ale,Rotating,6.8
268486,20 Pound Brown,48264,American Brown Ale,Rotating,6.5
335753,Big Chief's Bock,51823,German Bock,Year-round,5.9
355673,"Boozy Shake w/ Coconut, Vanilla Bean, & Milk Sugar, Barrel Aged (Nitro)",35547,American Strong Ale,Limited (brewed once),11.5
84380,Pecan Porter,27697,American Porter,Year-round,4.5
342737,Snap Back,37532,American IPA,Rotating,5.2
296732,Dry Hop Finkle,25667,American Wild Ale,Rotating,3.0
242826,Humulus Chilupulus,34119,American Pale Ale (APA),Rotating,7.5
338713,Power,51758,Russian Imperial Stout,Limited (brewed once),15.0
221952,Devil's Night,24825,Irish Dry Stout,Winter,4.8
264321,Fitzhugh Mild Ale,47003,English Pale Mild Ale,Year-round,3.5
151646,Vanilla Mocha Sunset,28255,American Black Ale,Rotating,7.2
358923,Marzen Oktoberfest Lager,27697,German Märzen / Oktoberfest,Limited (brewed once),6.1
306297,Romper Rye,45647,Rye Beer,Rotating,5.6
302093,Honey Nugget,50448,American Pale Wheat Ale,Year-round,5.5
333261,Funkmobile,337,American Wild Ale,Limited (brewed once),8.9
161077,BPA - Belgian Pale Ale,39248,Belgian Pale Ale,Year-round,8.9
120080,Dry Hopped Saison,27696,Belgian Saison,Rotating,6.0
92255,Buried Hatchet Stout- Nitro,16759,American Imperial Stout,Rotating,8.25
316194,Grenade Spam,51156,American Pale Ale (APA),Rotating,5.5
173667,Umbra Chocostout,25805,American Stout,Rotating,6.0
281574,This Is Juice!,31066,American IPA,Rotating,7.0
175839,Cotton Mill Gold,40064,American Pale Ale (APA),Rotating,6.0
43586,Black Wheat,4858,American Dark Wheat Ale,Rotating,5.5
91221,Hop Delusion,26762,American Imperial IPA,Rotating,9.0
366403,Shelbyville,25667,American Brown Ale,Rotating,5.3
75572,Yule Shoot Your Eye Out,26762,Herb and Spice Beer,Winter,8.0
208692,Praline Porter,27403,English Brown Ale,Rotating,5.8
193167,Humperdinks IPA,5688,American IPA,Year-round,6.0
99333,55-11 Imperial Red,30162,American Strong Ale,Fall,7.9
133110,Allergeez,36176,American Pale Wheat Ale,Year-round,5.7
224973,Iron Joe Oak Aged Scotch Ale With Avoca Coffee,9969,Scottish Ale,Rotating,8.0
280987,Postman's Pale Ale,46205,American Pale Ale (APA),Rotating,4.5
295252,Strange But Not Strangers,43007,American IPA,Summer,6.9
207750,Spruce Lee,43007,Winter Warmer,Winter,4.8
302618,Trouble In Mind,33820,American Imperial IPA,Rotating,8.0
343731,Niepodlegla,45648,American Pale Ale (APA),Limited (brewed once),6.0
2299,Brewhouse Brown Ale,458,English Brown Ale,Year-round,5.4
198727,26in Pale,31066,American Pale Ale (APA),Rotating,6.0
227354,Saison Puede,35964,Belgian Saison,Rotating,7.3
238495,Red Wit And Blue,45944,Belgian Witbier,Rotating,6.3
274993,Cherrimono,27400,Belgian Tripel,Rotating,9.25
167123,7-Iron,39953,American Blonde Ale,Year-round,4.5
362260,IPL,48514,American Lager,Year-round,6.0
296214,Machinegun Stout,48143,American Stout,Year-round,7.0
371250,Bearliner,44036,Berliner Weisse,Summer,4.5
140323,Prickly Pear Wheat,26762,Fruit and Field Beer,Rotating,5.3
180956,Pecan Ale With Honey,31938,American Brown Ale,Year-round,6.12
360839,Flying Triangle,40217,American IPA,Rotating,6.8
372779,Wofford,50039,American Cream Ale,Rotating,5.0
371917,Wanderlust,54035,German Altbier,Year-round,5.0
323294,R&D Pale Ale,25667,American Pale Ale (APA),Rotating,5.3
21192,Ugly Pug Black Lager,9969,German Schwarzbier,Rotating,4.5
123593,Goliad Golden Ale,35022,American Blonde Ale,Year-round,5.2
314673,Honey Baby Sugie Cookie,42555,English Brown Ale,Fall,6.6
195918,ESB - Extra Special Bitter,39248,English Bitter,Rotating,5.7
345524,CoCoPo,25628,American Porter,Rotating,5.9
186792,Shützenfest,16088,Berliner Weisse,Rotating,3.5
45438,Dunkelroggen,458,German Roggenbier,Fall,5.2
268485,40 Days & 40 Nights,48264,American IPA,Rotating,6.8
343788,Hazed & Confused,43007,American IPA,Rotating,6.5
306731,Irish Red Ale,2642,Irish Red Ale,Rotating,4.6
221847,Repercussion,37612,German Altbier,Year-round,5.0
334330,Trucker's Choice,46198,English Oatmeal Stout,Rotating,6.0
334689,T.A.P. TX 5.0,31066,American Pale Ale (APA),Rotating,6.0
248970,Tropikal Rotundone,28255,Belgian Saison,Fall,9.1
204887,Lafitte's Wheat,42321,American Pale Wheat Ale,Year-round,5.0
327509,Frederick Berg,32171,Fruit and Field Beer,Rotating,6.0
244449,The Ziggy,16088,French Bière de Garde,Rotating,7.5
350182,St. Chapelle,50877,Belgian Tripel,Limited (brewed once),8.9
371249,Whiskey River Stout,2642,Irish Dry Stout,Limited (brewed once),6.0
160397,Iron Joe,9969,Scotch Ale / Wee Heavy,Rotating,8.0
228947,Lobo Hefe,29568,German Hefeweizen,Year-round,5.5
254074,Is It Really,43007,American IPA,Rotating,7.2
147745,Gourdito,25622,Belgian Saison,Fall,9.9
316601,Mohr Hops,31066,American Imperial IPA,Rotating,10.3
251754,Bobby Dazzler,47266,American Pale Ale (APA),Year-round,4.7
24810,Kodiak IPA,2642,American IPA,Year-round,7.0
290276,Die In A Haze,43007,American IPA,Rotating,7.5
291851,Citrus Grandis,49549,American IPA,Year-round,5.0
136973,Session IPA,35016,American IPA,Rotating,4.5
284820,Hellwind,38736,English India Pale Ale (IPA),Rotating,7.6
331221,Wheez The Shake - Raspberry,35547,American IPA,Limited (brewed once),5.7
109951,Foxtail,32171,American Amber / Red Ale,Year-round,5.0
290598,Weiss Guy,37532,German Weizenbock,Rotating,9.5
264270,La Tuna Wheat,47924,Fruit and Field Beer,Rotating,4.0
82682,Red Devil Red,28181,American Amber / Red Ale,Year-round,7.0
335016,Queen Of The Mist (Mango),31272,Leipzig Gose,Rotating,5.8
309195,Joe's Magical Pills w/ Loral,31066,German Pilsner,Rotating,5.3
145815,Black Bucket IPA,23090,American Black Ale,Rotating,5.8
265103,Creekside IPA,46205,American IPA,Year-round,7.1
295275,Doppelbock,48790,German Doppelbock,Rotating,9.0
237228,Texas Reserve IPA,46212,American IPA,Year-round,6.4
77956,Buffalo Bayou 1836,28255,American Amber / Red Ale,Year-round,5.9
240369,Waiting Room IPA,31066,American IPA,Rotating,7.5
259398,Giggle Water,47629,Vienna Lager,Rotating,4.4
1062,HefeWeizen,383,German Hefeweizen,Year-round,5.2
1063,Oaktoberfest,383,German Märzen / Oktoberfest,Fall,5.8
1065,Saint Arnold Amber Ale,337,American Amber / Red Ale,Year-round,5.5
1066,Saint Arnold Brown Ale,337,English Brown Ale,Year-round,5.3
1068,Saint Arnold Christmas Ale,337,English Old Ale,Winter,7.7
1070,Saint Arnold Spring Bock,337,German Bock,Spring,6.9
1071,Saint Arnold Summer Pils,337,German Pilsner,Summer,4.9
1072,Saint Arnold Oktoberfest,337,German Märzen / Oktoberfest,Fall,6.6
310945,Cloudy Day IPA,33438,American IPA,Rotating,6.2
124821,Thrilla In Brazilla,28520,American IPA,Rotating,7.5
350255,Szechuan Sauce Batch 2,35547,American IPA,Rotating,6.2
332718,Wet Hop Electric Jellyfish,43007,American IPA,Rotating,6.0
198854,Chump Change,42042,Belgian Saison,Winter,9.8
181217,Honey Orange Pale Ale,39541,American Pale Ale (APA),Summer,6.7
77049,Scratchin' Hippo,27934,French Bière de Garde,Rotating,6.9
79216,Tripel B,27934,Belgian Tripel,Year-round,9.3
333204,One Too Part Deux,39248,American IPA,Rotating,6.1
294923,Amelie #2,48264,Belgian Pale Ale,Rotating,5.5
361121,Grand Cru Kodiak,2642,American IPA,Rotating,6.7
270877,What The Heff?,45648,German Hefeweizen,Rotating,4.1
244731,Imperial West Coast Session IPA,31066,American IPA,Rotating,5.2
94683,Tenderfoot - Barrel Aged,9969,American Barleywine,Rotating,11.5
128261,Citra Mellow,35687,American IPA,Rotating,6.0
28548,The Giant,2599,American Imperial Stout,Winter,8.0
167084,Heart O' Texas,30364,American Amber / Red Ale,Rotating,6.2
327528,Euclidean Distance,13948,American Black Ale,Rotating,6.2
356016,African Dream Pop Gose W/ Pineapple and Blueberry,52077,Leipzig Gose,Rotating,4.5
325621,Strong Ale,51806,American Strong Ale,Rotating,10.0
303018,Silver Cloud Saison,50530,Belgian Saison,Year-round,6.5
371934,Fire Ant Lite,43738,American Cream Ale,Year-round,5.5
338457,Fox Paw,48385,American Pale Ale (APA),Limited (brewed once),6.5
312364,Professional Texan,48529,German Kölsch,Year-round,4.4
300748,Barrel Aged French Quarter Temptress,29656,American Imperial Stout,Rotating,10.5
290023,Sittin' Sidehaze,24326,American IPA,Rotating,6.7
128938,Haterade,28784,Leipzig Gose,Rotating,4.3
80520,Royal Scandal,28520,English Pale Ale,Rotating,6.5
239330,Blonde Ale,45335,American Blonde Ale,Rotating,5.4
340541,Rocket Fuel - Peanut Butter,28784,American Porter,Limited (brewed once),4.6
87688,Das Überkind Organic Vieille Saison,24018,American Wild Ale,Rotating,6.5
325614,Asmodeus Amber,51806,American Amber / Red Ale,Rotating,5.0
175893,American Wit,35547,American Pale Wheat Ale,Rotating,5.2
235846,Brick Top,43107,American Porter,Rotating,9.3
342100,Triple Tangerine,51758,American Imperial IPA,Rotating,9.3
237234,Texas Secession IPA,46212,American IPA,Rotating,4.8
234908,Texas Helles,30949,German Helles,Summer,5.0
151814,Altered States German Altbier,13948,German Altbier,Rotating,5.0
294926,Blue-Eyed Blondie,45648,American Blonde Ale,Rotating,6.8
372793,Rio De Sabinas,50039,Vienna Lager,Rotating,5.0
189124,Sweet Potato Pie Weizenbock,37532,Fruit and Field Beer,Rotating,8.1
265969,Sledgehammer IPA,48143,American IPA,Rotating,6.75
158459,Black Pepper Pils,38264,Herb and Spice Beer,Rotating,5.0
126780,Porter Del Roble,27696,American Porter,Rotating,6.0
316150,"Omg, Omg, Omg, Like, Seriously",48409,American IPA,Rotating,6.7
261755,Trapp Marco,40217,Belgian IPA,Rotating,7.0
311119,Caber Tossing,758,Scotch Ale / Wee Heavy,Rotating,7.5
62301,Imperial Oktoberfest,9969,German Märzen / Oktoberfest,Fall,8.0
337426,Exact Science,37083,American Lager,Year-round,5.3
330860,Hoppy Duck IPA,46321,American IPA,Rotating,6.5
214232,Vanilla Porter,42836,American Porter,Year-round,5.4
101136,Mielito,30882,French Bière de Garde,Rotating,6.8
343725,Mind Blown,51758,American Imperial IPA,Limited (brewed once),8.0
356719,Big Thicket,53238,American Blonde Ale,Year-round,5.2
199785,Suneater,43107,Scottish Gruit / Ancient Herbed Ale,Rotating,5.2
239994,Legal Blonde Lager,46377,German Helles,Year-round,4.8
325296,Sea Salt & Lime Summer Lager,143,American Lager,Summer,4.0
120051,Double Deuce,25667,American Imperial IPA,Rotating,10.0
260962,Black Masses,29426,English Sweet / Milk Stout,Rotating,9.0
128242,Detritivore,24018,Belgian Saison,Rotating,5.5
153662,Van Dayum!,35964,American Amber / Red Ale,Rotating,5.4
298470,Watermelon Sippin,37532,American IPA,Rotating,4.2
270467,ABW/New Belgium - Texas Berliner,25667,Berliner Weisse,Rotating,5.7
42075,Pine Belt Pale Ale,16759,American Pale Ale (APA),Year-round,6.3
314388,Chardonnay Barrel Aged Yellow Rose,30380,American IPA,Limited (brewed once),6.8
94734,Valkyrie,16759,American Imperial IPA,Summer,9.2
374303,SPON - Raspberry & Cherry (2018),24018,American Wild Ale,Limited (brewed once),5.4
173570,Lazy Day,16088,American Lager,Year-round,5.5
270889,Basic Blonde,45647,American Blonde Ale,Year-round,5.3
325622,Boreas,51806,American Brown Ale,Rotating,7.6
352267,Second Nature,48264,Leipzig Gose,Rotating,3.7
191669,Pedal Bite,37372,American Pale Ale (APA),Rotating,5.4
120056,Weisser Rauch,383,German Rauchbier,Rotating,5.3
319344,Oatmeal Stout,50448,English Oatmeal Stout,Year-round,6.0
335720,Kali Fog,50877,American IPA,Rotating,7.7
335190,Party Pooper,39446,American Strong Ale,Year-round,10.6
149624,Denim-Hosen,35314,German Kölsch,Year-round,5.0
327519,Jackhammer Double IPA,48143,American Imperial IPA,Year-round,8.75
263285,Van Dyke Brown,24381,American Brown Ale,Rotating,4.8
157678,EZ-7,29426,American Pale Ale (APA),Rotating,5.0
307122,Oktoberfest,44379,German Märzen / Oktoberfest,Fall,5.4
44010,Carta Verde,2599,American Malt Liquor,Summer,4.8
170202,Knotty Brunette,40084,American Brown Ale,Year-round,5.3
169502,(512) Funky Kingston,17863,American Wild Ale,Rotating,7.0
343412,London Beer Flood,35323,English Brown Ale,Rotating,5.7
343577,Baby Mars,52084,French Bière de Garde,Rotating,4.5
